HORA,COLUNA,Time_Contra,Time_Casa
13,2,Brighton,Leicester
13,2,Palace,Leicester
13,2,Everton,Leicester
13,2,Watford,Leicester
13,2,Burnley,Leicester
13,2,Brentford,Leicester
13,2,West Ham,Leicester
13,2,United,Leicester
13,2,Newcastle,Leicester
13,2,City,Leicester
13,2,Wolverhampton,Leicester
13,2,Norwich,Leicester
13,2,Leeds,Leicester
13,2,Liverpool,Leicester
13,2,Southampton,Leicester
13,2,Aston,Leicester
13,2,Islington,Leicester
13,2,Chelsea,Leicester
13,2,Tottenham,Leicester
13,2,Palace,Brighton
13,2,Everton,Brighton
13,2,Watford,Brighton
13,2,Burnley,Brighton
13,2,Brentford,Brighton
13,2,West Ham,Brighton
13,2,United,Brighton
13,2,Newcastle,Brighton
13,2,City,Brighton
13,2,Wolverhampton,Brighton
13,2,Norwich,Brighton
13,2,Leeds,Brighton
13,2,Liverpool,Brighton
13,2,Southampton,Brighton
13,2,Aston,Brighton
13,2,Islington,Brighton
13,2,Chelsea,Brighton
13,2,Tottenham,Brighton
13,2,Everton,Palace
13,2,Watford,Palace
13,2,Burnley,Palace
13,2,Brentford,Palace
13,2,West Ham,Palace
13,2,United,Palace
13,2,Newcastle,Palace
13,2,City,Palace
13,2,Wolverhampton,Palace
13,2,Norwich,Palace
13,2,Leeds,Palace
13,2,Liverpool,Palace
13,2,Southampton,Palace
13,2,Aston,Palace
13,2,Islington,Palace
13,2,Chelsea,Palace
13,2,Tottenham,Palace
13,2,Watford,Everton
13,2,Burnley,Everton
13,2,Brentford,Everton
13,2,West Ham,Everton
13,2,United,Everton
13,2,Newcastle,Everton
13,2,City,Everton
13,2,Wolverhampton,Everton
13,2,Norwich,Everton
13,2,Leeds,Everton
13,2,Liverpool,Everton
13,2,Southampton,Everton
13,2,Aston,Everton
13,2,Islington,Everton
13,2,Chelsea,Everton
13,2,Tottenham,Everton
13,2,Burnley,Watford
13,2,Brentford,Watford
13,2,West Ham,Watford
13,2,United,Watford
13,2,Newcastle,Watford
13,2,City,Watford
13,2,Wolverhampton,Watford
13,2,Norwich,Watford
13,2,Leeds,Watford
13,2,Liverpool,Watford
13,2,Southampton,Watford
13,2,Aston,Watford
13,2,Islington,Watford
13,2,Chelsea,Watford
13,2,Tottenham,Watford
13,2,Brentford,Burnley
13,2,West Ham,Burnley
13,2,United,Burnley
13,2,Newcastle,Burnley
13,2,City,Burnley
13,2,Wolverhampton,Burnley
13,2,Norwich,Burnley
13,2,Leeds,Burnley
13,2,Liverpool,Burnley
13,2,Southampton,Burnley
13,2,Aston,Burnley
13,2,Islington,Burnley
13,2,Chelsea,Burnley
