HORA,COLUNA,Time_Contra,Time_Casa
6,2,Penarol,Itaquera
6,2,Lima,Itaquera
6,2,Belo Horizonte,Itaquera
6,2,Guayaquil,Itaquera
6,2,Agua Branca,Itaquera
6,2,Bogota,Itaquera
6,2,Rio de Janeiro,Itaquera
6,2,Asuncion,Itaquera
6,2,Medellin,Itaquera
6,2,Sao Paulo,Itaquera
6,2,La Plata,Itaquera
6,2,Santiago,Itaquera
6,2,Buenos Aires,Itaquera
6,2,Avellaneda,Itaquera
6,2,Quito,Itaquera
6,2,La Boca,Itaquera
6,2,Porto Alegre,Itaquera
6,2,Montevideo,Itaquera
6,2,Santos,Itaquera
6,2,Lima,Penarol
6,2,Belo Horizonte,Penarol
6,2,Guayaquil,Penarol
6,2,Agua Branca,Penarol
6,2,Bogota,Penarol
6,2,Rio de Janeiro,Penarol
6,2,Asuncion,Penarol
6,2,Medellin,Penarol
6,2,Sao Paulo,Penarol
6,2,La Plata,Penarol
6,2,Santiago,Penarol
6,2,Buenos Aires,Penarol
6,2,Avellaneda,Penarol
6,2,Quito,Penarol
6,2,La Boca,Penarol
6,2,Porto Alegre,Penarol
6,2,Montevideo,Penarol
6,2,Santos,Penarol
6,2,Belo Horizonte,Lima
6,2,Guayaquil,Lima
6,2,Agua Branca,Lima
6,2,Bogota,Lima
6,2,Rio de Janeiro,Lima
6,2,Asuncion,Lima
6,2,Medellin,Lima
6,2,Sao Paulo,Lima
6,2,La Plata,Lima
6,2,Santiago,Lima
6,2,Buenos Aires,Lima
6,2,Avellaneda,Lima
6,2,Quito,Lima
6,2,La Boca,Lima
6,2,Porto Alegre,Lima
6,2,Montevideo,Lima
6,2,Santos,Lima
6,2,Guayaquil,Belo Horizonte
6,2,Agua Branca,Belo Horizonte
6,2,Bogota,Belo Horizonte
6,2,Rio de Janeiro,Belo Horizonte
6,2,Asuncion,Belo Horizonte
6,2,Medellin,Belo Horizonte
6,2,Sao Paulo,Belo Horizonte
6,2,La Plata,Belo Horizonte
6,2,Santiago,Belo Horizonte
6,2,Buenos Aires,Belo Horizonte
6,2,Avellaneda,Belo Horizonte
6,2,Quito,Belo Horizonte
6,2,La Boca,Belo Horizonte
6,2,Porto Alegre,Belo Horizonte
6,2,Montevideo,Belo Horizonte
6,2,Santos,Belo Horizonte
6,2,Agua Branca,Guayaquil
6,2,Bogota,Guayaquil
6,2,Rio de Janeiro,Guayaquil
6,2,Asuncion,Guayaquil
6,2,Medellin,Guayaquil
6,2,Sao Paulo,Guayaquil
6,2,La Plata,Guayaquil
6,2,Santiago,Guayaquil
6,2,Buenos Aires,Guayaquil
6,2,Avellaneda,Guayaquil
6,2,Quito,Guayaquil
6,2,La Boca,Guayaquil
6,2,Porto Alegre,Guayaquil
6,2,Montevideo,Guayaquil
6,2,Santos,Guayaquil
6,2,Bogota,Agua Branca
6,2,Rio de Janeiro,Agua Branca
6,2,Asuncion,Agua Branca
6,2,Medellin,Agua Branca
6,2,Sao Paulo,Agua Branca
6,2,La Plata,Agua Branca
6,2,Santiago,Agua Branca
6,2,Buenos Aires,Agua Branca
6,2,Avellaneda,Agua Branca
6,2,Quito,Agua Branca
6,2,La Boca,Agua Branca
6,2,Porto Alegre,Agua Branca
6,2,Montevideo,Agua Branca
6,2,Santos,Agua Branca
6,2,Rio de Janeiro,Bogota
6,2,Asuncion,Bogota
6,2,Medellin,Bogota
6,2,Sao Paulo,Bogota
6,2,La Plata,Bogota
6,2,Santiago,Bogota
6,2,Buenos Aires,Bogota
6,2,Avellaneda,Bogota
6,2,Quito,Bogota
6,2,La Boca,Bogota
6,2,Porto Alegre,Bogota
6,2,Montevideo,Bogota
6,2,Santos,Bogota
6,2,Asuncion,Rio de Janeiro
6,2,Medellin,Rio de Janeiro
6,2,Sao Paulo,Rio de Janeiro
6,2,La Plata,Rio de Janeiro
6,2,Santiago,Rio de Janeiro
6,2,Buenos Aires,Rio de Janeiro
6,2,Avellaneda,Rio de Janeiro
6,2,Quito,Rio de Janeiro
6,2,La Boca,Rio de Janeiro
6,2,Porto Alegre,Rio de Janeiro
6,2,Montevideo,Rio de Janeiro
6,2,Santos,Rio de Janeiro
6,2,Medellin,Asuncion
6,2,Sao Paulo,Asuncion
6,2,La Plata,Asuncion
6,2,Santiago,Asuncion
6,2,Buenos Aires,Asuncion
6,2,Avellaneda,Asuncion
6,2,Quito,Asuncion
6,2,La Boca,Asuncion
6,2,Porto Alegre,Asuncion
6,2,Montevideo,Asuncion
6,2,Santos,Asuncion
6,2,Sao Paulo,Medellin
6,2,La Plata,Medellin
6,2,Santiago,Medellin
6,2,Buenos Aires,Medellin
6,2,Avellaneda,Medellin
6,2,Quito,Medellin
6,2,La Boca,Medellin
6,2,Porto Alegre,Medellin
6,2,Montevideo,Medellin
6,2,Santos,Medellin
6,2,La Plata,Sao Paulo
6,2,Santiago,Sao Paulo
6,2,Buenos Aires,Sao Paulo
