HORA,COLUNA,Time_Contra,Time_Casa
5,2,Liverpool,Tottenham
5,2,Aston,Tottenham
5,2,Everton,Tottenham
5,2,Wolverhampton,Tottenham
5,2,Southampton,Tottenham
5,2,West Ham,Tottenham
5,2,Palace,Tottenham
5,2,Burnley,Tottenham
5,2,Brentford,Tottenham
5,2,Leeds,Tottenham
5,2,Norwich,Tottenham
5,2,Islington,Tottenham
5,2,Newcastle,Tottenham
5,2,United,Tottenham
5,2,Watford,Tottenham
5,2,City,Tottenham
5,2,Leicester,Tottenham
5,2,Chelsea,Tottenham
5,2,Brighton,Tottenham
5,2,Aston,Liverpool
5,2,Everton,Liverpool
5,2,Wolverhampton,Liverpool
5,2,Southampton,Liverpool
5,2,West Ham,Liverpool
5,2,Palace,Liverpool
5,2,Burnley,Liverpool
5,2,Brentford,Liverpool
5,2,Leeds,Liverpool
5,2,Norwich,Liverpool
5,2,Islington,Liverpool
5,2,Newcastle,Liverpool
5,2,United,Liverpool
5,2,Watford,Liverpool
5,2,City,Liverpool
5,2,Leicester,Liverpool
5,2,Chelsea,Liverpool
5,2,Brighton,Liverpool
5,2,Everton,Aston
5,2,Wolverhampton,Aston
5,2,Southampton,Aston
5,2,West Ham,Aston
5,2,Palace,Aston
5,2,Burnley,Aston
5,2,Brentford,Aston
5,2,Leeds,Aston
5,2,Norwich,Aston
5,2,Islington,Aston
5,2,Newcastle,Aston
5,2,United,Aston
5,2,Watford,Aston
5,2,City,Aston
5,2,Leicester,Aston
5,2,Chelsea,Aston
5,2,Brighton,Aston
5,2,Wolverhampton,Everton
5,2,Southampton,Everton
5,2,West Ham,Everton
5,2,Palace,Everton
5,2,Burnley,Everton
5,2,Brentford,Everton
5,2,Leeds,Everton
5,2,Norwich,Everton
5,2,Islington,Everton
5,2,Newcastle,Everton
5,2,United,Everton
5,2,Watford,Everton
5,2,City,Everton
5,2,Leicester,Everton
5,2,Chelsea,Everton
5,2,Brighton,Everton
5,2,Southampton,Wolverhampton
5,2,West Ham,Wolverhampton
5,2,Palace,Wolverhampton
5,2,Burnley,Wolverhampton
5,2,Brentford,Wolverhampton
5,2,Leeds,Wolverhampton
5,2,Norwich,Wolverhampton
5,2,Islington,Wolverhampton
5,2,Newcastle,Wolverhampton
5,2,United,Wolverhampton
5,2,Watford,Wolverhampton
5,2,City,Wolverhampton
5,2,Leicester,Wolverhampton
5,2,Chelsea,Wolverhampton
5,2,Brighton,Wolverhampton
5,2,West Ham,Southampton
5,2,Palace,Southampton
5,2,Burnley,Southampton
5,2,Brentford,Southampton
5,2,Leeds,Southampton
5,2,Norwich,Southampton
5,2,Islington,Southampton
5,2,Newcastle,Southampton
5,2,United,Southampton
5,2,Watford,Southampton
5,2,City,Southampton
5,2,Leicester,Southampton
5,2,Chelsea,Southampton
5,2,Brighton,Southampton
5,2,Palace,West Ham
5,2,Burnley,West Ham
5,2,Brentford,West Ham
5,2,Leeds,West Ham
5,2,Norwich,West Ham
5,2,Islington,West Ham
5,2,Newcastle,West Ham
5,2,United,West Ham
5,2,Watford,West Ham
5,2,City,West Ham
5,2,Leicester,West Ham
5,2,Chelsea,West Ham
5,2,Brighton,West Ham
5,2,Burnley,Palace
5,2,Brentford,Palace
5,2,Leeds,Palace
5,2,Norwich,Palace
5,2,Islington,Palace
5,2,Newcastle,Palace
5,2,United,Palace
5,2,Watford,Palace
5,2,City,Palace
5,2,Leicester,Palace
5,2,Chelsea,Palace
5,2,Brighton,Palace
5,2,Brentford,Burnley
5,2,Leeds,Burnley
5,2,Norwich,Burnley
5,2,Islington,Burnley
5,2,Newcastle,Burnley
5,2,United,Burnley
5,2,Watford,Burnley
5,2,City,Burnley
5,2,Leicester,Burnley
5,2,Chelsea,Burnley
5,2,Brighton,Burnley
5,2,Leeds,Brentford
5,2,Norwich,Brentford
5,2,Islington,Brentford
5,2,Newcastle,Brentford
5,2,United,Brentford
5,2,Watford,Brentford
5,2,City,Brentford
5,2,Leicester,Brentford
5,2,Chelsea,Brentford
5,2,Brighton,Brentford
5,2,Norwich,Leeds
5,2,Islington,Leeds
5,2,Newcastle,Leeds
5,2,United,Leeds
5,2,Watford,Leeds
5,2,City,Leeds
5,2,Leicester,Leeds
5,2,Chelsea,Leeds
5,2,Brighton,Leeds
5,2,Islington,Norwich
5,2,Newcastle,Norwich
5,2,United,Norwich
5,2,Watford,Norwich
5,2,City,Norwich
5,2,Leicester,Norwich
5,2,Chelsea,Norwich
5,2,Brighton,Norwich
5,2,Newcastle,Islington
5,2,United,Islington
5,2,Watford,Islington
5,2,City,Islington
5,2,Leicester,Islington
5,2,Chelsea,Islington
5,2,Brighton,Islington
5,2,United,Newcastle
5,2,Watford,Newcastle
5,2,City,Newcastle
5,2,Leicester,Newcastle
5,2,Chelsea,Newcastle
5,2,Brighton,Newcastle
5,2,Watford,United
5,2,City,United
5,2,Leicester,United
5,2,Chelsea,United
5,2,Brighton,United
5,2,City,Watford
5,2,Leicester,Watford
5,2,Chelsea,Watford
5,2,Brighton,Watford
5,2,Leicester,City
5,2,Chelsea,City
5,2,Brighton,City
5,2,Chelsea,Leicester
5,2,Brighton,Leicester
5,2,Brighton,Chelsea
5,5,Liverpool,Tottenham
5,5,Aston,Tottenham
5,5,Everton,Tottenham
5,5,Wolverhampton,Tottenham
5,5,Southampton,Tottenham
5,5,West Ham,Tottenham
5,5,Palace,Tottenham
5,5,Burnley,Tottenham
5,5,Brentford,Tottenham
5,5,Leeds,Tottenham
5,5,Norwich,Tottenham
5,5,Islington,Tottenham
5,5,Newcastle,Tottenham
5,5,United,Tottenham
5,5,Watford,Tottenham
5,5,City,Tottenham
5,5,Leicester,Tottenham
5,5,Chelsea,Tottenham
5,5,Brighton,Tottenham
5,5,Aston,Liverpool
5,5,Everton,Liverpool
5,5,Wolverhampton,Liverpool
5,5,Southampton,Liverpool
5,5,West Ham,Liverpool
5,5,Palace,Liverpool
5,5,Burnley,Liverpool
5,5,Brentford,Liverpool
5,5,Leeds,Liverpool
5,5,Norwich,Liverpool
5,5,Islington,Liverpool
5,5,Newcastle,Liverpool
5,5,United,Liverpool
5,5,Watford,Liverpool
5,5,City,Liverpool
5,5,Leicester,Liverpool
5,5,Chelsea,Liverpool
5,5,Brighton,Liverpool
