HORA,COLUNA,Time_Contra,Time_Casa
5,2,Brentford,City
5,2,West Ham,City
5,2,Palace,City
5,2,Leeds,City
5,2,Aston,City
5,2,Southampton,City
5,2,Norwich,City
5,2,Brighton,City
5,2,United,City
5,2,Everton,City
5,2,Wolverhampton,City
5,2,Leicester,City
5,2,Chelsea,City
5,2,Burnley,City
5,2,Watford,City
5,2,Liverpool,City
5,2,Newcastle,City
5,2,Tottenham,City
5,2,Islington,City
5,2,West Ham,Brentford
5,2,Palace,Brentford
5,2,Leeds,Brentford
5,2,Aston,Brentford
5,2,Southampton,Brentford
5,2,Norwich,Brentford
5,2,Brighton,Brentford
5,2,United,Brentford
5,2,Everton,Brentford
5,2,Wolverhampton,Brentford
5,2,Leicester,Brentford
5,2,Chelsea,Brentford
5,2,Burnley,Brentford
5,2,Watford,Brentford
5,2,Liverpool,Brentford
5,2,Newcastle,Brentford
5,2,Tottenham,Brentford
5,2,Islington,Brentford
5,2,Palace,West Ham
5,2,Leeds,West Ham
5,2,Aston,West Ham
5,2,Southampton,West Ham
5,2,Norwich,West Ham
5,2,Brighton,West Ham
5,2,United,West Ham
5,2,Everton,West Ham
5,2,Wolverhampton,West Ham
5,2,Leicester,West Ham
5,2,Chelsea,West Ham
5,2,Burnley,West Ham
5,2,Watford,West Ham
5,2,Liverpool,West Ham
5,2,Newcastle,West Ham
5,2,Tottenham,West Ham
5,2,Islington,West Ham
5,2,Leeds,Palace
5,2,Aston,Palace
5,2,Southampton,Palace
5,2,Norwich,Palace
5,2,Brighton,Palace
5,2,United,Palace
5,2,Everton,Palace
5,2,Wolverhampton,Palace
5,2,Leicester,Palace
5,2,Chelsea,Palace
5,2,Burnley,Palace
5,2,Watford,Palace
5,2,Liverpool,Palace
5,2,Newcastle,Palace
5,2,Tottenham,Palace
5,2,Islington,Palace
5,2,Aston,Leeds
5,2,Southampton,Leeds
5,2,Norwich,Leeds
5,2,Brighton,Leeds
5,2,United,Leeds
5,2,Everton,Leeds
5,2,Wolverhampton,Leeds
5,2,Leicester,Leeds
5,2,Chelsea,Leeds
5,2,Burnley,Leeds
5,2,Watford,Leeds
5,2,Liverpool,Leeds
5,2,Newcastle,Leeds
5,2,Tottenham,Leeds
5,2,Islington,Leeds
5,2,Southampton,Aston
5,2,Norwich,Aston
5,2,Brighton,Aston
5,2,United,Aston
5,2,Everton,Aston
5,2,Wolverhampton,Aston
5,2,Leicester,Aston
5,2,Chelsea,Aston
5,2,Burnley,Aston
5,2,Watford,Aston
5,2,Liverpool,Aston
5,2,Newcastle,Aston
5,2,Tottenham,Aston
5,2,Islington,Aston
5,2,Norwich,Southampton
5,2,Brighton,Southampton
5,2,United,Southampton
5,2,Everton,Southampton
5,2,Wolverhampton,Southampton
5,2,Leicester,Southampton
