HORA,COLUNA,Time_Contra,Time_Casa
3,2,Liverpool,Tottenham
3,2,Aston,Tottenham
3,2,Everton,Tottenham
3,2,Wolverhampton,Tottenham
3,2,Southampton,Tottenham
3,2,West Ham,Tottenham
3,2,Palace,Tottenham
3,2,Burnley,Tottenham
3,2,Brentford,Tottenham
3,2,Leeds,Tottenham
3,2,Norwich,Tottenham
3,2,Islington,Tottenham
3,2,Newcastle,Tottenham
3,2,United,Tottenham
3,2,Watford,Tottenham
3,2,City,Tottenham
3,2,Leicester,Tottenham
3,2,Chelsea,Tottenham
3,2,Brighton,Tottenham
3,2,Aston,Liverpool
3,2,Everton,Liverpool
3,2,Wolverhampton,Liverpool
3,2,Southampton,Liverpool
3,2,West Ham,Liverpool
3,2,Palace,Liverpool
3,2,Burnley,Liverpool
3,2,Brentford,Liverpool
3,2,Leeds,Liverpool
3,2,Norwich,Liverpool
3,2,Islington,Liverpool
3,2,Newcastle,Liverpool
3,2,United,Liverpool
3,2,Watford,Liverpool
3,2,City,Liverpool
3,2,Leicester,Liverpool
3,2,Chelsea,Liverpool
3,2,Brighton,Liverpool
3,2,Everton,Aston
3,2,Wolverhampton,Aston
3,2,Southampton,Aston
3,2,West Ham,Aston
3,2,Palace,Aston
3,2,Burnley,Aston
3,2,Brentford,Aston
3,2,Leeds,Aston
3,2,Norwich,Aston
3,2,Islington,Aston
3,2,Newcastle,Aston
3,2,United,Aston
3,2,Watford,Aston
3,2,City,Aston
3,2,Leicester,Aston
3,2,Chelsea,Aston
3,2,Brighton,Aston
3,2,Wolverhampton,Everton
3,2,Southampton,Everton
3,2,West Ham,Everton
3,2,Palace,Everton
3,2,Burnley,Everton
3,2,Brentford,Everton
3,2,Leeds,Everton
3,2,Norwich,Everton
3,2,Islington,Everton
3,2,Newcastle,Everton
3,2,United,Everton
3,2,Watford,Everton
3,2,City,Everton
3,2,Leicester,Everton
3,2,Chelsea,Everton
3,2,Brighton,Everton
3,2,Southampton,Wolverhampton
3,2,West Ham,Wolverhampton
3,2,Palace,Wolverhampton
3,2,Burnley,Wolverhampton
3,2,Brentford,Wolverhampton
3,2,Leeds,Wolverhampton
3,2,Norwich,Wolverhampton
3,2,Islington,Wolverhampton
3,2,Newcastle,Wolverhampton
3,2,United,Wolverhampton
3,2,Watford,Wolverhampton
3,2,City,Wolverhampton
3,2,Leicester,Wolverhampton
3,2,Chelsea,Wolverhampton
3,2,Brighton,Wolverhampton
3,2,West Ham,Southampton
3,2,Palace,Southampton
3,2,Burnley,Southampton
3,2,Brentford,Southampton
3,2,Leeds,Southampton
3,2,Norwich,Southampton
3,2,Islington,Southampton
3,2,Newcastle,Southampton
3,2,United,Southampton
3,2,Watford,Southampton
3,2,City,Southampton
3,2,Leicester,Southampton
3,2,Chelsea,Southampton
3,2,Brighton,Southampton
3,2,Palace,West Ham
3,2,Burnley,West Ham
3,2,Brentford,West Ham
3,2,Leeds,West Ham
3,2,Norwich,West Ham
3,2,Islington,West Ham
3,2,Newcastle,West Ham
3,2,United,West Ham
3,2,Watford,West Ham
3,2,City,West Ham
3,2,Leicester,West Ham
3,2,Chelsea,West Ham
3,2,Brighton,West Ham
3,2,Burnley,Palace
3,2,Brentford,Palace
3,2,Leeds,Palace
3,2,Norwich,Palace
3,2,Islington,Palace
3,2,Newcastle,Palace
3,2,United,Palace
3,2,Watford,Palace
3,2,City,Palace
3,2,Leicester,Palace
3,2,Chelsea,Palace
3,2,Brighton,Palace
3,2,Brentford,Burnley
3,2,Leeds,Burnley
3,2,Norwich,Burnley
3,2,Islington,Burnley
3,2,Newcastle,Burnley
3,2,United,Burnley
3,2,Watford,Burnley
3,2,City,Burnley
3,2,Leicester,Burnley
3,2,Chelsea,Burnley
3,2,Brighton,Burnley
3,2,Leeds,Brentford
3,2,Norwich,Brentford
3,2,Islington,Brentford
3,2,Newcastle,Brentford
3,2,United,Brentford
3,2,Watford,Brentford
3,2,City,Brentford
3,2,Leicester,Brentford
3,2,Chelsea,Brentford
3,2,Brighton,Brentford
3,2,Norwich,Leeds
3,2,Islington,Leeds
3,2,Newcastle,Leeds
3,2,United,Leeds
3,2,Watford,Leeds
3,2,City,Leeds
3,2,Leicester,Leeds
3,2,Chelsea,Leeds
