HORA,COLUNA,Time_Contra,Time_Casa
3,2,Porto Alegre,Itaquera
3,2,Montevideo,Itaquera
3,2,Belo Horizonte,Itaquera
3,2,Sao Paulo,Itaquera
3,2,Avellaneda,Itaquera
3,2,Asuncion,Itaquera
3,2,Bogota,Itaquera
3,2,La Boca,Itaquera
3,2,Santos,Itaquera
3,2,Santiago,Itaquera
3,2,Quito,Itaquera
3,2,La Plata,Itaquera
3,2,Lima,Itaquera
3,2,Medellin,Itaquera
3,2,Agua Branca,Itaquera
3,2,Buenos Aires,Itaquera
3,2,Rio de Janeiro,Itaquera
3,2,Guayaquil,Itaquera
3,2,Penarol,Itaquera
3,2,Montevideo,Porto Alegre
3,2,Belo Horizonte,Porto Alegre
3,2,Sao Paulo,Porto Alegre
3,2,Avellaneda,Porto Alegre
3,2,Asuncion,Porto Alegre
3,2,Bogota,Porto Alegre
3,2,La Boca,Porto Alegre
3,2,Santos,Porto Alegre
3,2,Santiago,Porto Alegre
3,2,Quito,Porto Alegre
3,2,La Plata,Porto Alegre
3,2,Lima,Porto Alegre
3,2,Medellin,Porto Alegre
3,2,Agua Branca,Porto Alegre
3,2,Buenos Aires,Porto Alegre
3,2,Rio de Janeiro,Porto Alegre
3,2,Guayaquil,Porto Alegre
3,2,Penarol,Porto Alegre
3,2,Belo Horizonte,Montevideo
3,2,Sao Paulo,Montevideo
3,2,Avellaneda,Montevideo
3,2,Asuncion,Montevideo
3,2,Bogota,Montevideo
3,2,La Boca,Montevideo
3,2,Santos,Montevideo
3,2,Santiago,Montevideo
3,2,Quito,Montevideo
3,2,La Plata,Montevideo
3,2,Lima,Montevideo
3,2,Medellin,Montevideo
3,2,Agua Branca,Montevideo
3,2,Buenos Aires,Montevideo
3,2,Rio de Janeiro,Montevideo
3,2,Guayaquil,Montevideo
3,2,Penarol,Montevideo
3,2,Sao Paulo,Belo Horizonte
3,2,Avellaneda,Belo Horizonte
3,2,Asuncion,Belo Horizonte
3,2,Bogota,Belo Horizonte
3,2,La Boca,Belo Horizonte
3,2,Santos,Belo Horizonte
3,2,Santiago,Belo Horizonte
3,2,Quito,Belo Horizonte
3,2,La Plata,Belo Horizonte
3,2,Lima,Belo Horizonte
3,2,Medellin,Belo Horizonte
3,2,Agua Branca,Belo Horizonte
3,2,Buenos Aires,Belo Horizonte
3,2,Rio de Janeiro,Belo Horizonte
3,2,Guayaquil,Belo Horizonte
3,2,Penarol,Belo Horizonte
3,2,Avellaneda,Sao Paulo
3,2,Asuncion,Sao Paulo
3,2,Bogota,Sao Paulo
3,2,La Boca,Sao Paulo
3,2,Santos,Sao Paulo
3,2,Santiago,Sao Paulo
3,2,Quito,Sao Paulo
3,2,La Plata,Sao Paulo
3,2,Lima,Sao Paulo
3,2,Medellin,Sao Paulo
3,2,Agua Branca,Sao Paulo
3,2,Buenos Aires,Sao Paulo
3,2,Rio de Janeiro,Sao Paulo
3,2,Guayaquil,Sao Paulo
3,2,Penarol,Sao Paulo
3,2,Asuncion,Avellaneda
3,2,Bogota,Avellaneda
3,2,La Boca,Avellaneda
3,2,Santos,Avellaneda
3,2,Santiago,Avellaneda
3,2,Quito,Avellaneda
3,2,La Plata,Avellaneda
3,2,Lima,Avellaneda
3,2,Medellin,Avellaneda
3,2,Agua Branca,Avellaneda
3,2,Buenos Aires,Avellaneda
3,2,Rio de Janeiro,Avellaneda
3,2,Guayaquil,Avellaneda
3,2,Penarol,Avellaneda
3,2,Bogota,Asuncion
3,2,La Boca,Asuncion
3,2,Santos,Asuncion
3,2,Santiago,Asuncion
3,2,Quito,Asuncion
3,2,La Plata,Asuncion
3,2,Lima,Asuncion
3,2,Medellin,Asuncion
3,2,Agua Branca,Asuncion
3,2,Buenos Aires,Asuncion
3,2,Rio de Janeiro,Asuncion
3,2,Guayaquil,Asuncion
3,2,Penarol,Asuncion
3,2,La Boca,Bogota
3,2,Santos,Bogota
3,2,Santiago,Bogota
3,2,Quito,Bogota
3,2,La Plata,Bogota
3,2,Lima,Bogota
3,2,Medellin,Bogota
3,2,Agua Branca,Bogota
3,2,Buenos Aires,Bogota
3,2,Rio de Janeiro,Bogota
3,2,Guayaquil,Bogota
3,2,Penarol,Bogota
3,2,Santos,La Boca
3,2,Santiago,La Boca
3,2,Quito,La Boca
3,2,La Plata,La Boca
3,2,Lima,La Boca
3,2,Medellin,La Boca
3,2,Agua Branca,La Boca
3,2,Buenos Aires,La Boca
3,2,Rio de Janeiro,La Boca
3,2,Guayaquil,La Boca
3,2,Penarol,La Boca
3,2,Santiago,Santos
3,2,Quito,Santos
3,2,La Plata,Santos
3,2,Lima,Santos
3,2,Medellin,Santos
3,2,Agua Branca,Santos
3,2,Buenos Aires,Santos
3,2,Rio de Janeiro,Santos
3,2,Guayaquil,Santos
3,2,Penarol,Santos
3,2,Quito,Santiago
3,2,La Plata,Santiago
3,2,Lima,Santiago
3,2,Medellin,Santiago
3,2,Agua Branca,Santiago
3,2,Buenos Aires,Santiago
3,2,Rio de Janeiro,Santiago
3,2,Guayaquil,Santiago
3,2,Penarol,Santiago
3,2,La Plata,Quito
3,2,Lima,Quito
3,2,Medellin,Quito
3,2,Agua Branca,Quito
3,2,Buenos Aires,Quito
3,2,Rio de Janeiro,Quito
3,2,Guayaquil,Quito
3,2,Penarol,Quito
3,2,Lima,La Plata
3,2,Medellin,La Plata
3,2,Agua Branca,La Plata
3,2,Buenos Aires,La Plata
3,2,Rio de Janeiro,La Plata
3,2,Guayaquil,La Plata
3,2,Penarol,La Plata
3,2,Medellin,Lima
3,2,Agua Branca,Lima
3,2,Buenos Aires,Lima
3,2,Rio de Janeiro,Lima
3,2,Guayaquil,Lima
3,2,Penarol,Lima
3,2,Agua Branca,Medellin
3,2,Buenos Aires,Medellin
3,2,Rio de Janeiro,Medellin
3,2,Guayaquil,Medellin
3,2,Penarol,Medellin
3,2,Buenos Aires,Agua Branca
3,2,Rio de Janeiro,Agua Branca
3,2,Guayaquil,Agua Branca
3,2,Penarol,Agua Branca
3,2,Rio de Janeiro,Buenos Aires
3,2,Guayaquil,Buenos Aires
3,2,Penarol,Buenos Aires
3,2,Guayaquil,Rio de Janeiro
3,2,Penarol,Rio de Janeiro
3,2,Penarol,Guayaquil
3,5,Porto Alegre,Itaquera
3,5,Montevideo,Itaquera
3,5,Belo Horizonte,Itaquera
3,5,Sao Paulo,Itaquera
3,5,Avellaneda,Itaquera
3,5,Asuncion,Itaquera
3,5,Bogota,Itaquera
3,5,La Boca,Itaquera
3,5,Santos,Itaquera
3,5,Santiago,Itaquera
3,5,Quito,Itaquera
3,5,La Plata,Itaquera
3,5,Lima,Itaquera
3,5,Medellin,Itaquera
3,5,Agua Branca,Itaquera
3,5,Buenos Aires,Itaquera
3,5,Rio de Janeiro,Itaquera
3,5,Guayaquil,Itaquera
3,5,Penarol,Itaquera
3,5,Montevideo,Porto Alegre
3,5,Belo Horizonte,Porto Alegre
3,5,Sao Paulo,Porto Alegre
3,5,Avellaneda,Porto Alegre
3,5,Asuncion,Porto Alegre
3,5,Bogota,Porto Alegre
3,5,La Boca,Porto Alegre
3,5,Santos,Porto Alegre
3,5,Santiago,Porto Alegre
3,5,Quito,Porto Alegre
3,5,La Plata,Porto Alegre
3,5,Lima,Porto Alegre
3,5,Medellin,Porto Alegre
3,5,Agua Branca,Porto Alegre
3,5,Buenos Aires,Porto Alegre
3,5,Rio de Janeiro,Porto Alegre
3,5,Guayaquil,Porto Alegre
3,5,Penarol,Porto Alegre
3,5,Belo Horizonte,Montevideo
3,5,Sao Paulo,Montevideo
3,5,Avellaneda,Montevideo
3,5,Asuncion,Montevideo
3,5,Bogota,Montevideo
3,5,La Boca,Montevideo
3,5,Santos,Montevideo
3,5,Santiago,Montevideo
3,5,Quito,Montevideo
3,5,La Plata,Montevideo
3,5,Lima,Montevideo
3,5,Medellin,Montevideo
3,5,Agua Branca,Montevideo
3,5,Buenos Aires,Montevideo
3,5,Rio de Janeiro,Montevideo
3,5,Guayaquil,Montevideo
3,5,Penarol,Montevideo
3,5,Sao Paulo,Belo Horizonte
3,5,Avellaneda,Belo Horizonte
3,5,Asuncion,Belo Horizonte
3,5,Bogota,Belo Horizonte
3,5,La Boca,Belo Horizonte
3,5,Santos,Belo Horizonte
3,5,Santiago,Belo Horizonte
3,5,Quito,Belo Horizonte
3,5,La Plata,Belo Horizonte
3,5,Lima,Belo Horizonte
3,5,Medellin,Belo Horizonte
3,5,Agua Branca,Belo Horizonte
3,5,Buenos Aires,Belo Horizonte
3,5,Rio de Janeiro,Belo Horizonte
3,5,Guayaquil,Belo Horizonte
3,5,Penarol,Belo Horizonte
3,5,Avellaneda,Sao Paulo
3,5,Asuncion,Sao Paulo
3,5,Bogota,Sao Paulo
3,5,La Boca,Sao Paulo
3,5,Santos,Sao Paulo
3,5,Santiago,Sao Paulo
3,5,Quito,Sao Paulo
3,5,La Plata,Sao Paulo
3,5,Lima,Sao Paulo
3,5,Medellin,Sao Paulo
3,5,Agua Branca,Sao Paulo
3,5,Buenos Aires,Sao Paulo
3,5,Rio de Janeiro,Sao Paulo
3,5,Guayaquil,Sao Paulo
3,5,Penarol,Sao Paulo
3,5,Asuncion,Avellaneda
3,5,Bogota,Avellaneda
3,5,La Boca,Avellaneda
3,5,Santos,Avellaneda
3,5,Santiago,Avellaneda
3,5,Quito,Avellaneda
3,5,La Plata,Avellaneda
3,5,Lima,Avellaneda
3,5,Medellin,Avellaneda
3,5,Agua Branca,Avellaneda
3,5,Buenos Aires,Avellaneda
3,5,Rio de Janeiro,Avellaneda
3,5,Guayaquil,Avellaneda
3,5,Penarol,Avellaneda
3,5,Bogota,Asuncion
3,5,La Boca,Asuncion
3,5,Santos,Asuncion
3,5,Santiago,Asuncion
3,5,Quito,Asuncion
3,5,La Plata,Asuncion
3,5,Lima,Asuncion
3,5,Medellin,Asuncion
3,5,Agua Branca,Asuncion
3,5,Buenos Aires,Asuncion
3,5,Rio de Janeiro,Asuncion
3,5,Guayaquil,Asuncion
3,5,Penarol,Asuncion
3,5,La Boca,Bogota
3,5,Santos,Bogota
3,5,Santiago,Bogota
3,5,Quito,Bogota
3,5,La Plata,Bogota
3,5,Lima,Bogota
3,5,Medellin,Bogota
3,5,Agua Branca,Bogota
3,5,Buenos Aires,Bogota
3,5,Rio de Janeiro,Bogota
3,5,Guayaquil,Bogota
3,5,Penarol,Bogota
3,5,Santos,La Boca
3,5,Santiago,La Boca
3,5,Quito,La Boca
3,5,La Plata,La Boca
3,5,Lima,La Boca
3,5,Medellin,La Boca
3,5,Agua Branca,La Boca
3,5,Buenos Aires,La Boca
3,5,Rio de Janeiro,La Boca
3,5,Guayaquil,La Boca
3,5,Penarol,La Boca
3,5,Santiago,Santos
3,5,Quito,Santos
3,5,La Plata,Santos
3,5,Lima,Santos
3,5,Medellin,Santos
3,5,Agua Branca,Santos
3,5,Buenos Aires,Santos
3,5,Rio de Janeiro,Santos
3,5,Guayaquil,Santos
3,5,Penarol,Santos
3,5,Quito,Santiago
3,5,La Plata,Santiago
3,5,Lima,Santiago
3,5,Medellin,Santiago
3,5,Agua Branca,Santiago
3,5,Buenos Aires,Santiago
3,5,Rio de Janeiro,Santiago
3,5,Guayaquil,Santiago
3,5,Penarol,Santiago
3,5,La Plata,Quito
3,5,Lima,Quito
3,5,Medellin,Quito
3,5,Agua Branca,Quito
3,5,Buenos Aires,Quito
3,5,Rio de Janeiro,Quito
3,5,Guayaquil,Quito
3,5,Penarol,Quito
3,5,Lima,La Plata
3,5,Medellin,La Plata
3,5,Agua Branca,La Plata
3,5,Buenos Aires,La Plata
3,5,Rio de Janeiro,La Plata
3,5,Guayaquil,La Plata
3,5,Penarol,La Plata
3,5,Medellin,Lima
3,5,Agua Branca,Lima
3,5,Buenos Aires,Lima
3,5,Rio de Janeiro,Lima
3,5,Guayaquil,Lima
3,5,Penarol,Lima
3,5,Agua Branca,Medellin
3,5,Buenos Aires,Medellin
3,5,Rio de Janeiro,Medellin
3,5,Guayaquil,Medellin
3,5,Penarol,Medellin
3,5,Buenos Aires,Agua Branca
3,5,Rio de Janeiro,Agua Branca
3,5,Guayaquil,Agua Branca
3,5,Penarol,Agua Branca
3,5,Rio de Janeiro,Buenos Aires
3,5,Guayaquil,Buenos Aires
3,5,Penarol,Buenos Aires
3,5,Guayaquil,Rio de Janeiro
3,5,Penarol,Rio de Janeiro
3,5,Penarol,Guayaquil
3,8,Porto Alegre,Itaquera
3,8,Montevideo,Itaquera
3,8,Belo Horizonte,Itaquera
3,8,Sao Paulo,Itaquera
3,8,Avellaneda,Itaquera
3,8,Asuncion,Itaquera
3,8,Bogota,Itaquera
3,8,La Boca,Itaquera
