HORA,COLUNA,Time_Contra,Time_Casa,Data_ano,Data_mes,Data_dia,Casa Gols Previsão,Visitante Gols Previsão
6,2,EUA,Suíça,2025,5,30,1.0290575182586779,0.1406888485121724
6,2,Alemanha,Suíça,2025,5,30,0.6623644738673891,0.03722592195027809
6,2,Arábia Saudita,Suíça,2025,5,30,0.9777278978415123,1.0137575132319079
6,2,Sérvia,Suíça,2025,5,30,0.7218290934687701,0.8172981027134312
6,2,Gana,Suíça,2025,5,30,0.681979020373015,0.9662314909804913
6,2,Brasil,Suíça,2025,5,30,0.903145438757244,1.0637442887931585
6,2,Espanha,Suíça,2025,5,30,0.8129875396529122,1.4012272602041158
6,2,Canadá,Suíça,2025,5,30,0.6577841644412514,1.0154866567812115
6,2,Japão,Suíça,2025,5,30,1.332846508809747,1.3508115578007156
6,2,México,Suíça,2025,5,30,0.7647094277541356,0.024141202984195576
6,2,França,Suíça,2025,5,30,0.7423340528091783,0.8488564159578221
6,2,Senegal,Suíça,2025,5,30,0.6322581991173802,0.8557956666741262
6,2,Tunísia,Suíça,2025,5,30,0.7958054080709852,0.0822554387291721
6,2,Portugal,Suíça,2025,5,30,0.9597075214275169,0.5633983792848068
6,2,Coreia do Sul,Suíça,2025,5,30,0.9728150484829207,0.8292510558588936
6,2,País de Gales,Suíça,2025,5,30,0.8156966558982139,0.7892971415750184
6,2,Uruguai,Suíça,2025,5,30,1.17486772502094,1.1771392748494085
6,2,Croácia,Suíça,2025,5,30,0.7491181930071213,1.4716991716999686
6,2,Camarões,Suíça,2025,5,30,0.8718221908679088,1.07412957686929
6,2,Países Baixos,Suíça,2025,5,30,0.9916576199120147,0.6046807034103494
6,2,Costa Rica,Suíça,2025,5,30,0.7523721320157668,0.8657586896453289
6,2,Marrocos,Suíça,2025,5,30,1.1121022700981409,1.274915269671752
6,2,Austrália,Suíça,2025,5,30,0.8382061532801987,1.1587187352849204
6,2,Polônia,Suíça,2025,5,30,1.4275694910514283,1.1802742165762081
6,2,Inglaterra,Suíça,2025,5,30,0.9197023002995227,1.1622386209567288
6,2,Bélgica,Suíça,2025,5,30,1.1850786327211618,1.196994653751547
6,2,Irã,Suíça,2025,5,30,0.8150222351335886,-0.04916427804692221
6,2,Qatar,Suíça,2025,5,30,0.7499945243039758,1.2549149211426212
6,2,Equador,Suíça,2025,5,30,0.7839262324854293,0.7906184884039628
6,2,Dinamarca,Suíça,2025,5,30,0.8287315242326683,0.4081813560092624
6,2,,Suíça,2025,5,30,0.8788687122187796,0.9033619690567843
6,2,Alemanha,EUA,2025,5,30,0.8148655058047477,0.16362023008318569
6,2,Arábia Saudita,EUA,2025,5,30,0.883715529992561,1.0443550329338038
6,2,Sérvia,EUA,2025,5,30,1.0579865592016346,0.6668472846982064
6,2,Gana,EUA,2025,5,30,0.6071242748417107,0.7490277563193611
6,2,Brasil,EUA,2025,5,30,0.867041137070743,0.8657481162244528
6,2,Espanha,EUA,2025,5,30,1.2488791759809805,1.1216317798651507
6,2,Canadá,EUA,2025,5,30,0.6301365720780339,0.7981887763006883
6,2,Japão,EUA,2025,5,30,0.8372748742100874,1.0607392504657458
